Time,Temperature,Weight,Balance_Flow,Sample_Flow
217.7583,454.8316,5.420468,40.00308,60.00811
217.7750,454.8644,5.420437,40.00656,60.00162
217.7917,454.8996,5.420099,40.00313,59.99470
217.8083,454.9344,5.419812,39.99456,59.99238
217.8250,454.9682,5.419336,39.99768,60.00965
217.8416,455.0019,5.419298,40.00280,59.99530
217.8584,455.0367,5.418950,39.99141,60.00351
217.8750,455.0686,5.418211,40.00292,59.99575
217.8916,455.1022,5.418025,39.99829,60.01196
217.9084,455.1367,5.417932,40.00226,59.99659
217.9250,455.1666,5.417623,39.99592,59.99426
217.9417,455.2000,5.416952,40.01118,59.99747
217.9583,455.2341,5.416282,39.99663,60.00738
217.9750,455.2653,5.415644,39.99185,59.99995
217.9917,455.2976,5.415680,40.00503,60.00276
218.0083,455.3326,5.415640,39.99868,59.99429
218.0250,455.3663,5.415603,39.99206,59.99066
218.0417,455.4020,5.415943,40.01477,60.00744
218.0583,455.4366,5.415990,39.99524,60.00216
218.0750,455.4682,5.415198,39.99475,59.99666
218.0916,455.5022,5.414768,40.00340,59.99808
218.1084,455.5371,5.414530,40.01074,60.00988
218.1250,455.5710,5.414086,39.99194,59.99520
218.1416,455.6044,5.414299,39.99608,59.99604
218.1584,455.6389,5.414082,40.00820,60.00756
218.1750,455.6744,5.414220,39.99196,59.99756
218.1917,455.7086,5.413837,40.00068,60.00178
218.2083,455.7398,5.412593,40.00516,59.99130
218.2250,455.7734,5.412115,39.99283,59.99206
218.2417,455.8055,5.412034,40.00369,60.00991
218.2583,455.8384,5.411494,40.00175,60.00006
218.2750,455.8718,5.410752,39.99531,60.00153
218.2917,455.9028,5.410526,39.99689,59.99544
218.3083,455.9370,5.410957,40.00258,60.00740
218.3250,455.9719,5.410890,40.00678,59.99039
218.3416,456.0047,5.410254,39.98746,60.00002
218.3584,456.0366,5.409943,40.01147,60.00049
218.3750,456.0698,5.409360,40.00688,60.00241
218.3916,456.1013,5.408770,39.98889,59.99361
218.4084,456.1366,5.409054,39.99797,60.01072
218.4250,456.1688,5.409021,40.00830,59.99851
218.4417,456.2020,5.408690,39.99618,60.00480
218.4583,456.2362,5.407916,39.99143,59.99722
218.4750,456.2694,5.407971,40.00830,59.98564
218.4917,456.3014,5.407612,40.00302,60.00305
218.5083,456.3348,5.407661,39.98769,60.00000
218.5250,456.3690,5.407201,40.01010,60.01066
218.5417,456.4022,5.406729,39.99739,60.00640
218.5583,456.4318,5.406474,39.99530,59.99358
218.5750,456.4658,5.406001,40.00474,59.99756
218.5916,456.4988,5.405628,40.00684,59.99668
218.6084,456.5322,5.405933,39.99072,60.00184
218.6250,456.5662,5.405664,40.00525,60.00032
218.6416,456.5981,5.404400,40.00844,59.98194
218.6584,456.6304,5.403982,39.99009,60.00066
218.6750,456.6628,5.403672,40.00482,60.00438
218.6917,456.6964,5.402996,39.99600,60.01875
218.7083,456.7282,5.403202,40.00134,59.99809
218.7250,456.7611,5.403121,39.99802,60.00980
218.7417,456.7952,5.402900,40.00464,59.99018
218.7583,456.8280,5.402792,39.99388,59.99562
218.7750,456.8611,5.402195,39.99844,60.00239
218.7917,456.8965,5.402336,40.00852,59.98934
218.8083,456.9285,5.401774,39.99554,59.99855
218.8250,456.9604,5.400863,40.00206,60.00562
218.8416,456.9922,5.400178,40.00146,59.99861
218.8584,457.0244,5.399665,39.99908,60.00332
218.8750,457.0570,5.399136,39.98863,59.99636
218.8916,457.0889,5.399130,40.00340,60.00732
218.9084,457.1216,5.399500,40.00803,60.00350
218.9250,457.1548,5.399206,39.99150,60.00012
218.9417,457.1862,5.398794,39.99948,59.99075
218.9583,457.2210,5.398533,40.00955,60.00528
218.9750,457.2531,5.398542,39.99530,60.00033
218.9917,457.2858,5.398084,39.99846,60.00331
219.0083,457.3200,5.397807,40.00120,60.00112
219.0250,457.3534,5.397599,39.99496,60.00020
219.0417,457.3850,5.397370,40.00384,59.99576
219.0583,457.4210,5.397526,40.00590,59.99758
219.0750,457.4540,5.397465,39.99782,60.00078
219.0916,457.4881,5.396900,39.98927,59.99166
219.1084,457.5192,5.395789,40.01316,60.00338
219.1250,457.5520,5.395500,39.99492,60.00195
219.1416,457.5880,5.396120,39.99925,59.99939
219.1584,457.6232,5.396428,39.99789,59.99529
219.1750,457.6564,5.396195,40.00562,59.99691
219.1917,457.6900,5.395191,39.99740,60.00152
219.2083,457.7228,5.394662,39.99942,59.99688
219.2250,457.7572,5.394018,40.00774,59.99421
219.2417,457.7878,5.392644,39.99178,60.01002
219.2583,457.8224,5.392199,40.00336,59.99838
219.2750,457.8546,5.392329,40.00189,60.00326
219.2917,457.8868,5.391656,39.99667,60.00466
219.3083,457.9200,5.391402,40.00356,60.01400
219.3250,457.9533,5.391329,39.99945,59.99629
219.3416,457.9860,5.391248,39.99838,59.99478
219.3584,458.0184,5.390613,39.99039,60.00149
219.3750,458.0516,5.390135,40.01297,59.99963
219.3916,458.0847,5.390020,39.99360,59.99348
219.4084,458.1180,5.389351,39.99995,60.01365
219.4250,458.1516,5.388990,40.00378,59.99295
219.4417,458.1868,5.389269,40.00287,59.98918
219.4583,458.2211,5.389356,39.99230,59.99724
219.4750,458.2545,5.389060,40.00172,59.99794
219.4917,458.2877,5.388326,40.00376,60.00268
219.5083,458.3231,5.387984,39.99483,60.00371
219.5250,458.3571,5.388164,39.99951,60.00406
219.5417,458.3890,5.387774,40.00540,60.01181
219.5583,458.4244,5.386986,39.98967,59.99653
219.5750,458.4564,5.386753,40.00408,59.99355
219.5916,458.4918,5.386485,40.00565,59.98047
219.6084,458.5270,5.386170,39.99663,60.00488
219.6250,458.5584,5.385722,39.99796,60.00800
219.6416,458.5922,5.385269,40.00655,60.00816
219.6584,458.6261,5.384793,39.99727,60.00138
219.6750,458.6597,5.384328,39.99387,59.99759
219.6917,458.6938,5.383984,40.00344,59.99622
219.7083,458.7284,5.383599,40.00556,59.97950
219.7250,458.7612,5.383290,39.99196,60.01135
219.7417,458.7934,5.383442,40.00215,60.00784
219.7583,458.8284,5.382867,40.00895,60.01313
219.7750,458.8618,5.382321,39.98950,59.99256
219.7917,458.8960,5.381924,40.00240,59.99960
219.8083,458.9309,5.381745,40.00903,59.98709
219.8250,458.9628,5.381434,39.99212,59.99699
219.8416,458.9961,5.381211,39.99988,60.00338
219.8584,459.0286,5.380753,40.01402,59.99893
219.8750,459.0634,5.380850,39.98902,60.01504
219.8916,459.0973,5.380544,39.99385,60.00198
219.9084,459.1320,5.380742,40.00436,60.00202
219.9250,459.1666,5.380126,40.00144,59.99439
219.9417,459.1988,5.379414,39.99290,59.99858
219.9583,459.2316,5.378547,40.00144,59.99482
219.9750,459.2642,5.377854,40.01010,59.99258
219.9917,459.2978,5.377202,39.98855,59.99372
220.0083,459.3305,5.377154,40.00790,60.00761
220.0250,459.3630,5.376618,39.99656,59.99684
220.0417,459.3969,5.376840,39.99261,60.01355
220.0583,459.4294,5.376301,40.00645,60.01072
220.0750,459.4616,5.375762,40.00665,59.98972
220.0916,459.4928,5.375210,39.99701,60.01111
220.1084,459.5289,5.375396,39.99588,59.99329
220.1250,459.5616,5.375320,40.00438,59.99222
220.1416,459.5954,5.375080,39.99472,60.00184
220.1584,459.6298,5.374649,39.99899,59.99766
220.1750,459.6630,5.374332,40.00872,59.99105
220.1917,459.6974,5.373906,39.99344,60.00457
220.2083,459.7304,5.373490,39.99871,60.00020
220.2250,459.7645,5.373106,40.00340,60.00464
220.2417,459.7966,5.372779,40.00228,60.00532
220.2583,459.8308,5.372299,39.98986,60.00383
220.2750,459.8644,5.372082,40.00834,59.99750
220.2917,459.8954,5.371640,40.00348,60.00035
220.3083,459.9313,5.371139,39.98994,59.98838
220.3250,459.9643,5.370814,39.99861,60.00293
220.3416,459.9973,5.370484,40.01309,60.00180
220.3584,460.0310,5.370326,39.99026,59.98662
220.3750,460.0637,5.369915,40.00145,60.01340
220.3916,460.0984,5.369922,40.00797,60.00298
220.4084,460.1328,5.369670,39.99519,60.00253
220.4250,460.1661,5.369214,39.99734,60.00276
220.4417,460.1996,5.368635,40.00194,59.99084
220.4583,460.2320,5.368104,39.99969,60.00772
220.4750,460.2650,5.368078,39.99140,59.99336
220.4917,460.2994,5.367922,40.00670,59.99395
220.5083,460.3310,5.366972,40.00050,59.98774
220.5250,460.3652,5.366455,39.99856,60.00974
220.5417,460.3998,5.366204,40.00250,60.00690
220.5583,460.4312,5.365904,39.99963,60.00092
220.5750,460.4634,5.365310,39.99603,60.01513
220.5916,460.4950,5.364652,40.00732,59.99671
220.6084,460.5278,5.364232,39.99456,59.99555
220.6250,460.5610,5.363848,40.00348,59.99160
220.6416,460.5938,5.363686,39.99662,59.99992
220.6584,460.6276,5.363186,39.99728,59.99568
220.6750,460.6591,5.363224,39.99912,60.00287
220.6917,460.6938,5.363413,40.00780,59.99946
220.7083,460.7267,5.363055,40.00357,59.99859
220.7250,460.7609,5.362934,39.99903,60.01070
220.7417,460.7948,5.363015,39.99247,59.99992
220.7583,460.8286,5.362100,40.00360,60.01069
220.7750,460.8613,5.361074,40.00226,59.98839
220.7917,460.8954,5.360937,39.99932,59.99254
220.8083,460.9269,5.360496,40.00389,59.99736
220.8250,460.9582,5.359536,39.99693,60.00134
220.8416,460.9916,5.358881,39.99128,59.99175
220.8584,461.0240,5.358355,40.00366,60.00434
220.8750,461.0574,5.358457,40.00178,60.00266
220.8916,461.0904,5.358642,39.99362,60.00490
220.9084,461.1250,5.358629,40.00280,60.00074
220.9250,461.1582,5.358188,40.00914,60.00247
220.9417,461.1896,5.357457,39.98747,59.99096
220.9583,461.2238,5.357118,40.00485,60.00168
220.9750,461.2563,5.356171,40.00156,59.99786
220.9917,461.2895,5.355211,40.00051,60.00074
221.0083,461.3220,5.355034,40.00272,60.00151
221.0250,461.3550,5.355051,39.99600,59.99812
221.0417,461.3878,5.355062,40.00428,60.00149
221.0583,461.4230,5.354847,40.00099,60.00094
221.0750,461.4556,5.354676,39.99912,59.99792
221.0916,461.4892,5.354126,39.99594,60.01253
221.1084,461.5246,5.353567,40.00182,59.99908
221.1250,461.5578,5.353716,40.00452,60.00654
221.1416,461.5933,5.354376,39.99268,59.99756
221.1584,461.6256,5.353216,39.99687,59.99980
221.1750,461.6596,5.352398,40.01428,60.00135
221.1917,461.6926,5.351632,39.99485,59.99898
221.2083,461.7268,5.350982,39.99146,59.99291
221.2250,461.7594,5.351132,40.00784,59.99580
221.2417,461.7938,5.350384,39.99975,60.00149
221.2583,461.8266,5.349980,39.99736,59.99938
221.2750,461.8587,5.349380,39.99829,60.01093
221.2917,461.8909,5.349074,40.00852,59.99950
221.3083,461.9257,5.348537,39.98745,59.99883
221.3250,461.9574,5.347816,40.00850,59.98945
221.3416,461.9933,5.347544,40.00116,59.99592
221.3584,462.0256,5.347804,39.99153,60.00879
221.3750,462.0588,5.347468,40.00440,59.99616
221.3916,462.0910,5.346662,39.99948,59.98736
221.4084,462.1231,5.346072,39.99636,60.01358
221.4250,462.1568,5.345924,40.00128,59.99708
221.4417,462.1916,5.346240,40.00376,59.98838
221.4583,462.2236,5.345514,39.99541,60.00340
221.4750,462.2568,5.344472,39.99617,60.00354
221.4917,462.2884,5.343018,40.00726,60.00048
221.5083,462.3209,5.342660,40.00320,59.98908
221.5250,462.3526,5.342563,39.99954,60.01090
221.5417,462.3860,5.342654,39.99838,60.00180
221.5583,462.4194,5.342211,40.00438,59.99696
221.5750,462.4528,5.341957,39.98915,59.99766
221.5916,462.4863,5.341804,40.00005,60.00485
221.6084,462.5220,5.341752,40.00504,59.99117
221.6250,462.5542,5.341326,39.99950,60.00420
221.6416,462.5881,5.341042,39.99970,60.00230
221.6584,462.6206,5.340561,40.00576,59.99829
221.6750,462.6553,5.339623,39.99545,59.99763
221.6917,462.6874,5.338922,39.99710,60.00170
221.7083,462.7202,5.338720,40.00425,59.99802
221.7250,462.7544,5.338880,39.99826,60.01149
221.7417,462.7898,5.338520,39.99522,60.00606
221.7583,462.8237,5.338081,40.00741,59.99576
221.7750,462.8564,5.337152,39.99890,59.99401
221.7917,462.8903,5.336718,39.99266,60.00542
221.8083,462.9244,5.336571,40.00790,59.99291
221.8250,462.9572,5.335575,40.00644,60.00382
221.8416,462.9888,5.335125,39.99282,59.99995
221.8584,463.0238,5.334984,39.99936,60.00085
221.8750,463.0568,5.334808,40.00159,60.00782
221.8916,463.0912,5.334884,39.99932,59.99954
221.9084,463.1266,5.334057,39.99558,60.00726
221.9250,463.1572,5.333052,40.00446,59.99230
221.9417,463.1928,5.332602,40.00484,60.00042
221.9583,463.2256,5.331847,39.99389,59.99541
221.9750,463.2572,5.331220,40.00519,59.99972
221.9917,463.2898,5.331048,39.99410,59.99990
222.0083,463.3231,5.331040,39.99697,60.00048
222.0250,463.3586,5.330852,40.00205,59.99953
222.0417,463.3944,5.330558,39.99556,60.00556
222.0583,463.4282,5.330186,39.99920,59.99570
222.0750,463.4616,5.329837,40.01615,60.00192
222.0916,463.4953,5.329707,39.99328,59.98970
222.1084,463.5302,5.329530,39.99013,60.00684
222.1250,463.5644,5.328499,40.00722,59.99518
222.1416,463.5967,5.326742,40.00152,59.99627
222.1584,463.6289,5.326199,39.99533,59.99570
222.1750,463.6617,5.325867,40.00600,60.01050
222.1917,463.6944,5.324810,40.00546,59.99480
222.2083,463.7292,5.325360,39.99097,59.99101
222.2250,463.7617,5.325890,40.00303,60.01430
222.2417,463.7976,5.325810,40.00380,60.00538
222.2583,463.8334,5.325870,39.99032,60.00579
222.2750,463.8678,5.324713,40.00183,59.99650
222.2917,463.8996,5.323729,40.00938,60.00550
222.3083,463.9318,5.323506,39.98772,59.99280
222.3250,463.9632,5.322547,40.00452,60.00690
222.3416,463.9952,5.321941,40.00531,59.99638
222.3584,464.0297,5.320883,39.99504,59.99505
222.3750,464.0634,5.321262,39.99869,59.99816
222.3916,464.0959,5.321184,40.00537,59.98943
222.4084,464.1278,5.320202,39.99203,59.99609
222.4250,464.1628,5.319976,40.00150,60.00465
222.4417,464.1962,5.319641,39.99994,60.01028
222.4583,464.2300,5.319003,40.00744,59.99488
222.4750,464.2631,5.318300,40.00060,59.99604
222.4917,464.2950,5.318069,39.99398,60.01204
222.5083,464.3283,5.317789,40.00412,59.99410
222.5250,464.3609,5.317194,39.99958,59.99503
222.5417,464.3933,5.316550,39.99787,60.00835
222.5583,464.4266,5.316188,40.00420,60.00315
222.5750,464.4621,5.315968,39.99535,60.00037
222.5916,464.4939,5.315408,39.99425,60.00106
222.6084,464.5273,5.315440,40.00658,60.00276
222.6250,464.5621,5.314892,39.99910,60.00510
222.6416,464.5967,5.314222,39.99670,59.99121
222.6584,464.6279,5.313684,40.01016,59.99878
222.6750,464.6626,5.313130,40.00294,59.99728
222.6917,464.6946,5.312812,39.99005,60.00826
222.7083,464.7284,5.312131,39.99891,59.98850
222.7250,464.7598,5.311746,40.00010,60.01780
222.7417,464.7948,5.311721,40.00000,59.99932
222.7583,464.8292,5.311079,40.00006,60.00599
222.7750,464.8624,5.310482,40.01096,59.98722
222.7917,464.8946,5.309632,39.99691,59.99600
222.8083,464.9282,5.309242,39.99782,60.00426
222.8250,464.9640,5.309110,39.99907,60.00024
222.8416,464.9966,5.308440,39.99744,59.99859
222.8584,465.0276,5.307493,39.99619,60.00357
222.8750,465.0604,5.306884,40.00321,59.99439
222.8916,465.0933,5.306740,40.00178,60.00231
222.9084,465.1277,5.306770,39.99274,60.00248
222.9250,465.1602,5.306168,40.01378,59.99218
222.9417,465.1944,5.305695,39.99508,60.00222
222.9583,465.2270,5.305244,39.99176,60.00766
222.9750,465.2598,5.304684,40.00003,59.99649
222.9917,465.2940,5.304581,40.00384,59.99596
223.0083,465.3290,5.303457,39.99170,60.00720
223.0250,465.3611,5.302532,40.00688,59.99491
223.0417,465.3946,5.302552,40.00404,59.99178
223.0583,465.4283,5.303072,39.99798,59.99541
223.0750,465.4646,5.303505,39.99730,60.00784
223.0916,465.4989,5.302968,40.00456,59.99418
223.1084,465.5340,5.301960,39.99016,59.99870
223.1250,465.5683,5.301695,39.99644,59.99960
223.1416,465.6028,5.301262,40.01335,59.99937
223.1584,465.6363,5.300290,40.00255,59.99546
223.1750,465.6700,5.299350,39.98680,60.00965
223.1917,465.7026,5.298960,40.00670,59.99282
223.2083,465.7360,5.298718,40.00672,60.00414
223.2250,465.7712,5.298078,39.99668,60.01137
223.2417,465.8031,5.297541,40.00015,59.99015
223.2583,465.8356,5.296276,40.00182,60.00045
223.2750,465.8670,5.295006,39.99500,60.00127
223.2917,465.8984,5.294192,40.00194,59.99665
223.3083,465.9294,5.293352,40.00746,59.99539
223.3250,465.9612,5.292910,39.99239,60.00848
223.3416,465.9960,5.293770,39.99159,60.00188
223.3584,466.0312,5.294082,40.00709,60.00270
223.3750,466.0644,5.294032,39.99438,59.99701
223.3916,466.0984,5.293400,40.00730,59.99716
223.4084,466.1342,5.293609,40.00182,59.99191
223.4250,466.1678,5.292766,39.99200,59.99441
223.4417,466.2028,5.292104,40.00384,60.00470
223.4583,466.2344,5.290814,40.00165,60.00239
223.4750,466.2666,5.289562,39.99460,60.00060
223.4917,466.2994,5.288704,40.00784,60.00580
223.5083,466.3340,5.288355,39.99854,59.99432
223.5250,466.3668,5.288250,39.99774,60.00508
223.5417,466.3988,5.287414,40.00215,60.01220
223.5583,466.4326,5.287232,40.01034,60.00138
223.5750,466.4638,5.286734,39.99336,59.99340
223.5916,466.4966,5.286065,39.99102,60.00408
223.6084,466.5306,5.285600,40.00934,60.00497
223.6250,466.5625,5.284476,39.99206,59.99129
223.6416,466.5941,5.283794,39.99648,59.99954
223.6584,466.6271,5.283265,40.00274,59.98603
223.6750,466.6610,5.282798,40.01220,59.99438
223.6917,466.6946,5.282891,39.99120,60.01151
223.7083,466.7291,5.282770,39.99644,59.99394
223.7250,466.7629,5.282519,40.00720,60.01360
223.7417,466.7966,5.282300,39.99350,60.00369
223.7583,466.8303,5.282064,40.00104,60.00144
223.7750,466.8669,5.281921,40.00075,59.99730
223.7917,466.9019,5.281270,40.00294,60.00152
223.8083,466.9362,5.281028,39.99766,59.99399
223.8250,466.9685,5.279930,40.00164,59.98816
223.8416,467.0032,5.279076,40.00059,59.99235
223.8584,467.0354,5.278336,39.99896,60.00962
223.8750,467.0671,5.276856,39.99988,60.00224
223.8916,467.1024,5.277060,39.99851,59.99918
223.9084,467.1372,5.277215,39.99698,60.00026
223.9250,467.1704,5.276338,40.00676,60.00996
223.9417,467.2053,5.276409,39.99930,60.00235
223.9583,467.2416,5.275980,39.99350,60.00176
223.9750,467.2719,5.274120,40.00850,60.00390
223.9917,467.3031,5.272788,40.00394,60.00129
224.0083,467.3366,5.272430,39.99354,59.99939
224.0250,467.3669,5.271889,40.00074,59.99995
224.0417,467.3998,5.271328,40.00084,60.00482
224.0583,467.4338,5.271293,39.99228,59.99719
224.0750,467.4693,5.271630,40.00383,59.99717
224.0916,467.5028,5.271141,40.00550,60.00037
224.1084,467.5372,5.270436,39.99419,59.99431
224.1250,467.5694,5.269187,40.00310,60.00446
224.1416,467.6011,5.268232,39.99844,59.99128
224.1584,467.6320,5.267452,39.99488,60.00888
224.1750,467.6645,5.266996,40.00662,59.99389
224.1917,467.6943,5.266130,40.00238,59.99967
224.2083,467.7285,5.265343,39.99748,59.98882
224.2250,467.7592,5.264068,39.99492,60.00246
224.2417,467.7922,5.263778,40.00300,59.99986
224.2583,467.8254,5.263756,39.99895,59.99566
224.2750,467.8576,5.263535,39.99590,59.99631
224.2917,467.8900,5.262820,40.00625,60.00815
224.3083,467.9240,5.262526,40.00535,60.01216
224.3250,467.9584,5.262444,39.98868,60.00450
224.3416,467.9925,5.262033,40.00132,59.99856
224.3584,468.0270,5.261490,40.00406,59.99588
224.3750,468.0593,5.260680,39.99658,59.99989
224.3916,468.0939,5.260482,40.00146,59.99212
224.4084,468.1282,5.259558,40.00844,59.99413
224.4250,468.1594,5.258352,39.99528,60.00770
224.4417,468.1920,5.257780,39.99516,59.99932
224.4583,468.2270,5.257788,40.01031,59.99800
224.4750,468.2618,5.257630,39.99246,60.01101
224.4917,468.2957,5.257004,39.99704,59.99458
224.5083,468.3314,5.256634,40.00103,59.99958
224.5250,468.3641,5.256070,40.00185,59.99942
224.5417,468.4004,5.255822,39.99824,60.00748
224.5583,468.4344,5.254788,40.00610,59.99560
224.5750,468.4676,5.254291,39.99683,59.99092
224.5916,468.5000,5.253692,39.99631,59.99634
224.6084,468.5339,5.252678,40.00012,60.00649
224.6250,468.5663,5.251474,40.00862,59.99395
224.6416,468.5991,5.251087,39.99072,60.00715
224.6584,468.6324,5.250172,40.00644,60.00480
224.6750,468.6657,5.250050,40.00256,60.00989
224.6917,468.6992,5.249509,39.99437,59.99070
224.7083,468.7330,5.248693,39.99700,60.00240
224.7250,468.7658,5.248350,40.01086,59.99791
224.7417,468.7963,5.247157,39.99998,59.99480
224.7583,468.8285,5.245864,39.99484,59.98984
224.7750,468.8618,5.245548,39.99295,60.00625
224.7917,468.8919,5.244137,40.00443,59.99776
224.8083,468.9254,5.243770,39.99267,59.99835
224.8250,468.9603,5.244380,40.00244,59.99978
224.8416,468.9930,5.244565,40.00699,60.00328
224.8584,469.0308,5.245168,39.99531,60.00618
224.8750,469.0660,5.245637,40.00588,59.98832
224.8916,469.0997,5.243812,39.99788,60.00366
224.9084,469.1340,5.243445,39.99866,59.99394
224.9250,469.1692,5.243072,40.00355,60.00625
224.9417,469.2054,5.242402,39.99664,59.99362
224.9583,469.2406,5.241300,40.00317,60.00658
224.9750,469.2730,5.240200,39.99530,59.99712
224.9917,469.3050,5.239452,40.00514,60.00657
225.0083,469.3370,5.238302,39.99579,60.00124
225.0250,469.3694,5.237456,39.99981,59.99902
225.0417,469.4013,5.236581,40.00381,59.99624
225.0583,469.4358,5.236466,39.99500,60.00296
225.0750,469.4697,5.236010,39.99949,59.99508
225.0916,469.5039,5.235346,40.00112,59.99740
225.1084,469.5344,5.234444,40.00356,60.00182
225.1250,469.5678,5.233730,39.99528,59.99738
225.1416,469.6012,5.233764,40.00584,60.00270
225.1584,469.6362,5.233663,39.99900,59.99347
225.1750,469.6700,5.233053,39.99717,60.00778
225.1917,469.7024,5.232248,40.00016,60.00090
225.2083,469.7344,5.231430,40.00262,59.99287
225.2250,469.7681,5.230240,39.99689,60.00545
225.2417,469.8004,5.229346,40.00344,59.99918
225.2583,469.8340,5.229000,40.00470,60.00548
225.2750,469.8675,5.228328,39.99067,59.99898
225.2917,469.8991,5.227462,40.00094,60.00151
225.3083,469.9330,5.227184,40.00089,60.00632
225.3250,469.9666,5.227014,40.00322,60.00285
225.3416,470.0002,5.226270,40.00340,59.99578
225.3584,470.0335,5.225240,39.99107,60.00710
225.3750,470.0656,5.224533,40.00532,59.99988
225.3916,470.0991,5.223850,39.99381,59.99410
225.4084,470.1340,5.223754,40.00225,60.00811
225.4250,470.1684,5.223422,40.00205,59.98072
225.4417,470.1996,5.222334,39.99439,59.99314
225.4583,470.2315,5.221089,40.00424,59.99770
225.4750,470.2658,5.219915,40.00781,60.01344
225.4917,470.2984,5.219253,39.98562,59.99921
225.5083,470.3308,5.218708,40.01031,60.00816
225.5250,470.3631,5.217781,39.99670,60.00180
225.5417,470.3931,5.216016,40.00208,60.00367
225.5583,470.4254,5.216260,39.99670,59.99822
225.5750,470.4596,5.216180,40.00398,60.00062
225.5916,470.4960,5.217398,40.00122,60.00410
225.6084,470.5346,5.217884,39.99097,59.99682
225.6250,470.5642,5.216262,40.00612,59.99953
225.6416,470.5972,5.214612,39.99823,60.00220
225.6584,470.6306,5.212695,39.99828,59.99732
225.6750,470.6646,5.211838,40.00116,60.00241
225.6917,470.6960,5.211470,40.00364,59.99652
225.7083,470.7297,5.210963,39.99890,59.99660
225.7250,470.7626,5.211366,40.00378,60.00461
225.7417,470.7959,5.210144,40.00284,59.99659
225.7583,470.8292,5.208940,39.98328,60.00105
225.7750,470.8632,5.208940,40.01013,60.00484
225.7917,470.8947,5.208026,39.99607,59.99846
225.8083,470.9316,5.208322,39.99913,59.98430
225.8250,470.9658,5.208022,40.00528,60.00374
225.8416,470.9963,5.205976,39.99739,60.00778
225.8584,471.0281,5.204578,40.00206,60.00218
225.8750,471.0610,5.203671,39.99944,60.00893
225.8916,471.0941,5.203407,40.00212,59.99372
225.9084,471.1287,5.203260,40.00241,59.99888
225.9250,471.1630,5.202903,39.99729,59.98960
225.9417,471.1959,5.202234,40.00091,59.99490
225.9583,471.2298,5.201338,39.99367,59.99463
225.9750,471.2618,5.200328,40.00430,60.00713
225.9917,471.2968,5.199856,39.99752,60.00071
226.0083,471.3312,5.198916,40.00373,59.99521
226.0250,471.3639,5.198596,39.99350,60.00742
226.0417,471.3946,5.197620,40.00513,60.01888
226.0583,471.4293,5.196998,40.00291,59.98820
226.0750,471.4634,5.196318,39.99634,59.99249
226.0916,471.4972,5.196020,40.00570,60.00331
226.1084,471.5312,5.195794,39.99398,60.00220
226.1250,471.5656,5.195340,40.00045,59.99135
226.1416,471.5980,5.193932,39.99945,60.00444
226.1584,471.6304,5.192802,39.99918,60.00046
226.1750,471.6633,5.191542,40.00024,59.99299
226.1917,471.6958,5.190522,40.00027,60.00498
226.2083,471.7280,5.190130,40.00142,59.98742
226.2250,471.7607,5.189289,39.99644,60.00092
226.2417,471.7950,5.188692,39.99580,59.99963
226.2583,471.8276,5.188290,40.01096,60.01150
226.2750,471.8613,5.187510,39.99261,59.99071
226.2917,471.8944,5.187494,40.00052,60.00624
226.3083,471.9284,5.187039,40.01245,60.01101
226.3250,471.9624,5.186474,39.98557,60.01399
226.3416,471.9963,5.185829,39.99912,59.98621
226.3584,472.0289,5.184448,40.00938,60.00478
226.3750,472.0618,5.183456,39.99698,59.99034
226.3916,472.0954,5.182694,39.99672,60.00506
226.4084,472.1288,5.181802,40.00322,59.99848
226.4250,472.1606,5.180660,39.99919,59.99990
226.4417,472.1939,5.180500,40.00060,60.00106
226.4583,472.2303,5.180219,40.00160,59.99093
226.4750,472.2614,5.179228,40.00018,59.99170
226.4917,472.2926,5.177609,39.99037,60.00115
226.5083,472.3250,5.176533,40.00860,60.00613
226.5250,472.3578,5.176050,40.00498,59.99961
226.5417,472.3912,5.176366,39.99288,59.99988
226.5583,472.4278,5.176262,39.99775,60.01122
226.5750,472.4613,5.175169,40.01207,60.00556
226.5916,472.4968,5.174658,39.99441,59.99708
226.6084,472.5296,5.173768,39.99480,60.00548
226.6250,472.5645,5.173098,40.01026,59.99844
226.6416,472.5979,5.172286,39.99403,59.99093
226.6584,472.6317,5.171400,39.98940,59.98789
226.6750,472.6648,5.170742,40.00800,60.00109
226.6917,472.6984,5.169746,40.00142,60.00578
226.7083,472.7309,5.168447,39.99746,59.99520
226.7250,472.7633,5.168097,40.00262,60.00176
226.7417,472.7963,5.167146,40.00134,59.99828
226.7583,472.8289,5.166260,39.99625,60.00224
226.7750,472.8627,5.165293,39.99888,60.00634
226.7917,472.8972,5.164776,40.01166,60.01322
226.8083,472.9309,5.164579,39.98669,59.99211
226.8250,472.9624,5.163390,40.00223,59.99652
226.8416,472.9941,5.162690,40.00406,60.00146
226.8584,473.0292,5.161679,39.99506,59.99975
226.8750,473.0609,5.160391,39.99630,59.98920
226.8916,473.0930,5.159528,40.00356,60.00470
226.9084,473.1247,5.158734,40.00394,59.98950
226.9250,473.1560,5.157984,39.99678,60.00235
226.9417,473.1883,5.156924,40.00776,60.01147
226.9583,473.2200,5.155898,39.99560,59.99686
226.9750,473.2537,5.155356,39.99262,60.00220
226.9917,473.2862,5.154621,40.00570,60.00713
227.0083,473.3204,5.154475,40.00654,59.99972
227.0250,473.3528,5.154161,39.99219,60.00134
227.0417,473.3877,5.154180,40.00300,59.99879
